time	Vsalida
1.575534896091631e-004	3.004832e+000
1.575634896091630e-004	3.005100e+000
1.575834896091629e-004	3.005630e+000
1.576084896091627e-004	3.006282e+000
1.576384896091626e-004	3.007051e+000
1.576734896091623e-004	3.007927e+000
1.577134896091621e-004	3.008903e+000
1.577634896091618e-004	3.010082e+000
1.578334896091614e-004	3.011660e+000
1.579234896091609e-004	3.013562e+000
1.580234896091603e-004	3.015510e+000
1.581384896091596e-004	3.017535e+000
1.582584896091589e-004	3.019405e+000
1.583884896091581e-004	3.021152e+000
1.585284896091573e-004	3.022710e+000
1.586734896091564e-004	3.023973e+000
1.588234896091555e-004	3.024908e+000
1.589584896091547e-004	3.025427e+000
1.590784896091540e-004	3.025635e+000
1.591234896091537e-004	3.025651e+000
1.592134896091532e-004	3.025585e+000
1.592984896091527e-004	3.025400e+000
1.593734896091523e-004	3.025140e+000
1.594384896091519e-004	3.024841e+000
1.594934896091515e-004	3.024534e+000
1.595434896091512e-004	3.024214e+000
1.595834896091510e-004	3.023928e+000
1.596184896091508e-004	3.023658e+000
1.596334896091507e-004	3.023536e+000
1.596384896091507e-004	3.023494e+000
1.596434896091506e-004	3.023453e+000
1.596484896091506e-004	3.023410e+000
1.596534896091506e-004	3.023368e+000
1.596584896091506e-004	3.023325e+000
1.596634896091505e-004	3.023282e+000
1.596684896091505e-004	3.023238e+000
1.596708159549631e-004	3.023217e+000
1.596721641086273e-004	3.023205e+000
1.596734731584167e-004	3.023194e+000
1.596745635570071e-004	3.023184e+000
1.596757238568069e-004	3.023174e+000
1.596780444564063e-004	3.023153e+000
1.596826856556054e-004	3.023111e+000
1.596876856556054e-004	3.023066e+000
1.596911730313323e-004	3.023034e+000
1.596928634702241e-004	3.023018e+000
1.596936027501018e-004	3.023012e+000
1.596941777522139e-004	3.023006e+000
1.596947362366187e-004	3.023001e+000
1.596990593145588e-004	3.022961e+000
1.597021604332434e-004	3.022932e+000
1.597071604332433e-004	3.022885e+000
1.597121604332433e-004	3.022838e+000
1.597171604332433e-004	3.022790e+000
1.597221604332432e-004	3.022743e+000
1.597271604332432e-004	3.022694e+000
1.597321604332432e-004	3.022645e+000
1.597371604332432e-004	3.022596e+000
1.597421604332431e-004	3.022546e+000
1.597471604332431e-004	3.022496e+000
1.597521604332431e-004	3.022446e+000
1.597571604332430e-004	3.022395e+000
1.597621604332430e-004	3.022344e+000
1.597671604332430e-004	3.022293e+000
1.597721604332429e-004	3.022241e+000
1.597771604332429e-004	3.022188e+000
1.597821604332429e-004	3.022135e+000
1.597871604332429e-004	3.022082e+000
1.597921604332428e-004	3.022029e+000
1.597971604332428e-004	3.021975e+000
1.598021604332428e-004	3.021921e+000
1.598071604332427e-004	3.021866e+000
1.598121604332427e-004	3.021811e+000
1.598171604332427e-004	3.021755e+000
1.598221604332427e-004	3.021699e+000
1.598271604332426e-004	3.021643e+000
1.598321604332426e-004	3.021587e+000
1.598371604332426e-004	3.021530e+000
1.598421604332425e-004	3.021472e+000
1.598471604332425e-004	3.021415e+000
1.598521604332425e-004	3.021357e+000
1.598571604332424e-004	3.021298e+000
1.598621604332424e-004	3.021239e+000
1.598671604332424e-004	3.021180e+000
1.598721604332424e-004	3.021120e+000
1.598771604332423e-004	3.021060e+000
1.598821604332423e-004	3.020999e+000
1.598871604332423e-004	3.020939e+000
1.598921604332422e-004	3.020878e+000
1.598944867790548e-004	3.020849e+000
1.598966902104412e-004	3.020822e+000
1.598985580654783e-004	3.020799e+000
1.599005311708275e-004	3.020774e+000
1.599044773815260e-004	3.020725e+000
1.599094773815260e-004	3.020663e+000
1.599144773815260e-004	3.020600e+000
1.599194773815259e-004	3.020537e+000
1.599244773815259e-004	3.020473e+000
1.599294773815259e-004	3.020410e+000
1.599344773815258e-004	3.020345e+000
1.599394773815258e-004	3.020281e+000
1.599444773815258e-004	3.020216e+000
1.599494773815257e-004	3.020151e+000
1.599544773815257e-004	3.020086e+000
1.599594773815257e-004	3.020020e+000
1.599644773815257e-004	3.019955e+000
1.599694773815256e-004	3.019890e+000
1.599744773815256e-004	3.019824e+000
1.599794773815256e-004	3.019758e+000
1.599844773815255e-004	3.019693e+000
1.599894773815255e-004	3.019627e+000
1.599950000000000e-004	3.019555e+000
1.599989095261017e-004	3.019503e+000
1.600000000000000e-004	3.019489e+000
1.600009999999999e-004	3.019476e+000
1.600035199999994e-004	3.019443e+000
1.600060799999989e-004	3.019409e+000
1.600110799999989e-004	3.019343e+000
1.600160799999988e-004	3.019278e+000
1.600210799999988e-004	3.019212e+000
1.600260799999988e-004	3.019147e+000
1.600310799999987e-004	3.019081e+000
1.600360799999987e-004	3.019015e+000
1.600410799999987e-004	3.018950e+000
1.600460799999987e-004	3.018884e+000
1.600510799999986e-004	3.018819e+000
1.600560799999986e-004	3.018753e+000
1.600610799999986e-004	3.018687e+000
1.600660799999985e-004	3.018622e+000
1.600710799999985e-004	3.018556e+000
1.600760799999985e-004	3.018491e+000
1.600810799999985e-004	3.018425e+000
1.600860799999984e-004	3.018360e+000
1.600910799999984e-004	3.018294e+000
1.600960799999984e-004	3.018229e+000
1.601010799999983e-004	3.018163e+000
1.601060799999983e-004	3.018098e+000
1.601110799999983e-004	3.018032e+000
1.601160799999982e-004	3.017967e+000
1.601210799999982e-004	3.017902e+000
1.601260799999982e-004	3.017836e+000
1.601310799999982e-004	3.017771e+000
1.601360799999981e-004	3.017706e+000
1.601410799999981e-004	3.017641e+000
1.601460799999981e-004	3.017576e+000
1.601510799999980e-004	3.017510e+000
1.601560799999980e-004	3.017445e+000
1.601610799999980e-004	3.017380e+000
1.601660799999979e-004	3.017316e+000
1.601710799999979e-004	3.017251e+000
1.601745735235127e-004	3.017205e+000
1.601765575426442e-004	3.017179e+000
1.601790561510121e-004	3.017146e+000
1.601804549060224e-004	3.017128e+000
1.601823378071085e-004	3.017102e+000
1.601855940427045e-004	3.017059e+000
1.601889009092783e-004	3.017015e+000
1.601935083003314e-004	3.016954e+000
1.601985083003314e-004	3.016888e+000
1.602024421444004e-004	3.016836e+000
1.602067092767319e-004	3.016780e+000
1.602093852240861e-004	3.016744e+000
1.602125207840462e-004	3.016703e+000
1.602137021875386e-004	3.016688e+000
1.602142939377655e-004	3.016680e+000
1.602147292811891e-004	3.016674e+000
1.602150136850648e-004	3.016670e+000
1.602153614284083e-004	3.016666e+000
1.602158036904681e-004	3.016660e+000
1.602162834058111e-004	3.016654e+000
1.602168241808507e-004	3.016647e+000
1.602174856110438e-004	3.016638e+000
1.602182222542104e-004	3.016629e+000
1.602190619967253e-004	3.016618e+000
1.602200628012316e-004	3.016605e+000
1.602211535250621e-004	3.016590e+000
1.602224544686554e-004	3.016573e+000
1.602238374944791e-004	3.016555e+000
1.602254703928130e-004	3.016534e+000
1.602271551245532e-004	3.016512e+000
1.602291189513267e-004	3.016487e+000
1.602311346417485e-004	3.016460e+000
1.602333581147961e-004	3.016431e+000
1.602356184364009e-004	3.016402e+000
1.602379928931209e-004	3.016371e+000
1.602403896667918e-004	3.016340e+000
1.602427440903305e-004	3.016309e+000
1.602452460226741e-004	3.016277e+000
1.602476228398828e-004	3.016246e+000
1.602501210821931e-004	3.016213e+000
1.602525787878101e-004	3.016181e+000
1.602551310998894e-004	3.016148e+000
1.602577047799365e-004	3.016114e+000
1.602604360755944e-004	3.016079e+000
1.602632464468446e-004	3.016042e+000
1.602663597173391e-004	3.016002e+000
1.602696682508934e-004	3.015959e+000
1.602735937454140e-004	3.015908e+000
1.602779634643137e-004	3.015851e+000
1.602829634643136e-004	3.015785e+000
1.602879634643136e-004	3.015720e+000
1.602929634643136e-004	3.015656e+000
1.602979634643135e-004	3.015590e+000
1.603029634643135e-004	3.015525e+000
1.603079634643135e-004	3.015460e+000
1.603129634643135e-004	3.015395e+000
1.603179634643134e-004	3.015330e+000
1.603229634643134e-004	3.015265e+000
1.603279634643134e-004	3.015200e+000
1.603329634643133e-004	3.015135e+000
1.603379634643133e-004	3.015070e+000
1.603429634643133e-004	3.015005e+000
1.603529634643132e-004	3.014875e+000
1.603779634643131e-004	3.014551e+000
1.604079634643129e-004	3.014161e+000
1.604429634643127e-004	3.013707e+000
1.604879634643124e-004	3.013124e+000
1.605479634643121e-004	3.012347e+000
1.606379634643115e-004	3.011184e+000
1.607199999999996e-004	3.010125e+000
1.607210000000000e-004	3.010113e+000
1.607211000000000e-004	3.010111e+000
1.607213000000001e-004	3.010109e+000
1.607215999999997e-004	3.010105e+000
1.607220000000001e-004	3.010100e+000
1.607220400000001e-004	3.010099e+000
1.607222800000003e-004	3.010096e+000
1.610170800000002e-004	3.006309e+000
1.610770799999998e-004	3.005541e+000
1.612020799999991e-004	3.003944e+000
1.615820799999968e-004	2.999117e+000
1.622220799999930e-004	2.991075e+000
1.627770799999897e-004	2.984189e+000
1.627820799999897e-004	2.984128e+000
1.627870799999897e-004	2.984066e+000
1.627920799999896e-004	2.984004e+000
1.627970799999896e-004	2.983943e+000
1.628020799999896e-004	2.983881e+000
1.628070799999895e-004	2.983819e+000
1.628120799999895e-004	2.983757e+000
1.628144063458021e-004	2.983729e+000
1.628157544994663e-004	2.983712e+000
1.628170635492557e-004	2.983696e+000
1.628181539478461e-004	2.983683e+000
1.628193142476460e-004	2.983668e+000
1.628216348472454e-004	2.983640e+000
1.628262760464444e-004	2.983583e+000
1.628312760464444e-004	2.983521e+000
1.628347634221713e-004	2.983478e+000
1.628364538610631e-004	2.983457e+000
1.628426497053978e-004	2.983381e+000
1.628457508240824e-004	2.983343e+000
1.628507508240824e-004	2.983281e+000
1.628557508240823e-004	2.983220e+000
1.628607508240823e-004	2.983158e+000
1.628657508240823e-004	2.983096e+000
1.628707508240822e-004	2.983035e+000
1.628757508240822e-004	2.982973e+000
1.628807508240822e-004	2.982912e+000
1.628857508240821e-004	2.982850e+000
1.628907508240821e-004	2.982789e+000
1.628957508240821e-004	2.982727e+000
1.629007508240821e-004	2.982666e+000
1.629057508240820e-004	2.982604e+000
1.629107508240820e-004	2.982543e+000
1.629157508240820e-004	2.982481e+000
1.629207508240819e-004	2.982420e+000
1.629257508240819e-004	2.982358e+000
1.629307508240819e-004	2.982297e+000
1.629357508240819e-004	2.982235e+000
1.629407508240818e-004	2.982174e+000
1.629457508240818e-004	2.982112e+000
1.629507508240818e-004	2.982051e+000
1.629557508240817e-004	2.981990e+000
1.629607508240817e-004	2.981928e+000
1.629657508240817e-004	2.981867e+000
1.629707508240816e-004	2.981805e+000
1.629757508240816e-004	2.981744e+000
1.629807508240816e-004	2.981683e+000
1.629857508240816e-004	2.981621e+000
1.629907508240815e-004	2.981560e+000
1.629957508240815e-004	2.981498e+000
1.630007508240815e-004	2.981437e+000
1.630057508240814e-004	2.981375e+000
1.630107508240814e-004	2.981314e+000
1.630157508240814e-004	2.981253e+000
1.630207508240813e-004	2.981191e+000
1.630257508240813e-004	2.981130e+000
1.630307508240813e-004	2.981069e+000
1.630357508240813e-004	2.981007e+000
1.630380771698939e-004	2.980979e+000
1.630402806012802e-004	2.980952e+000
1.630421484563173e-004	2.980929e+000
1.630441215616665e-004	2.980905e+000
1.630480677723650e-004	2.980856e+000
1.630530677723650e-004	2.980795e+000
1.630580677723650e-004	2.980734e+000
1.630616248243025e-004	2.980690e+000
1.630638638519637e-004	2.980663e+000
1.630654385781504e-004	2.980644e+000
1.630666709308917e-004	2.980628e+000
1.630677439591747e-004	2.980615e+000
1.630690374368924e-004	2.980599e+000
1.630702046455782e-004	2.980585e+000
1.630714821945762e-004	2.980570e+000
1.630730638208318e-004	2.980551e+000
1.630761693250794e-004	2.980513e+000
1.630811693250794e-004	2.980453e+000
1.630837283577201e-004	2.980422e+000
1.630863503374281e-004	2.980391e+000
1.630883203300874e-004	2.980368e+000
1.630904564329893e-004	2.980343e+000
1.630928253774247e-004	2.980316e+000
1.630940992730610e-004	2.980302e+000
1.630948335576987e-004	2.980294e+000
1.630951960110759e-004	2.980290e+000
1.630953862008619e-004	2.980288e+000
1.630956525214375e-004	2.980286e+000
1.630960558321778e-004	2.980285e+000
1.630965285625899e-004	2.980287e+000
1.630970212487821e-004	2.980291e+000
1.630980066211665e-004	2.980307e+000
1.630991580462479e-004	2.980331e+000
1.631004167859552e-004	2.980365e+000
1.631017516294585e-004	2.980406e+000
1.631033609280094e-004	2.980459e+000
1.631050183605544e-004	2.980518e+000
1.631069090726892e-004	2.980587e+000
1.631094693232246e-004	2.980683e+000
1.631121550215299e-004	2.980785e+000
1.631165973078024e-004	2.980956e+000
1.631213497448160e-004	2.981141e+000
1.631239274295210e-004	2.981243e+000
1.631250389697828e-004	2.981287e+000
1.631263198874499e-004	2.981338e+000
1.631273739576456e-004	2.981380e+000
1.631284135919942e-004	2.981421e+000
1.631294285859301e-004	2.981462e+000
1.631311446680286e-004	2.981530e+000
1.631345768322255e-004	2.981666e+000
1.631384858094668e-004	2.981821e+000
1.631434858094668e-004	2.982019e+000
1.631484858094668e-004	2.982216e+000
1.631534858094667e-004	2.982413e+000
1.631584858094667e-004	2.982609e+000
1.631634858094667e-004	2.982805e+000
1.631684858094667e-004	2.983000e+000
1.631734858094666e-004	2.983195e+000
1.631784858094666e-004	2.983390e+000
1.631834858094666e-004	2.983583e+000
1.631884858094665e-004	2.983777e+000
1.631934858094665e-004	2.983970e+000
1.631984858094665e-004	2.984162e+000
1.632034858094664e-004	2.984354e+000
1.632084858094664e-004	2.984546e+000
1.632134858094664e-004	2.984737e+000
1.632184858094664e-004	2.984927e+000
1.632234858094663e-004	2.985117e+000
1.632284858094663e-004	2.985307e+000
1.632334858094663e-004	2.985496e+000
1.632384858094662e-004	2.985685e+000
1.632434858094662e-004	2.985873e+000
1.632484858094662e-004	2.986061e+000
1.632534858094662e-004	2.986248e+000
1.632584858094661e-004	2.986434e+000
1.632634858094661e-004	2.986621e+000
1.632684858094661e-004	2.986806e+000
1.632734858094660e-004	2.986992e+000
1.632784858094660e-004	2.987177e+000
1.632834858094660e-004	2.987361e+000
1.632884858094659e-004	2.987545e+000
1.632934858094659e-004	2.987729e+000
1.632984858094659e-004	2.987912e+000
1.633034858094659e-004	2.988094e+000
1.633084858094658e-004	2.988276e+000
1.633134858094658e-004	2.988458e+000
1.633184858094658e-004	2.988639e+000
1.633234858094657e-004	2.988820e+000
1.633284858094657e-004	2.989000e+000
1.633334858094657e-004	2.989180e+000
1.633384858094656e-004	2.989359e+000
1.633434858094656e-004	2.989538e+000
1.633484858094656e-004	2.989717e+000
1.633534858094656e-004	2.989895e+000
1.633684858094655e-004	2.990426e+000
1.633834858094654e-004	2.990953e+000
1.633984858094653e-004	2.991476e+000
1.634134858094652e-004	2.991995e+000
1.634284858094651e-004	2.992509e+000
1.634434858094650e-004	2.993020e+000
1.634584858094649e-004	2.993527e+000
1.634734858094648e-004	2.994029e+000
1.634884858094648e-004	2.994528e+000
1.635034858094647e-004	2.995022e+000
1.635184858094646e-004	2.995512e+000
1.635334858094645e-004	2.995999e+000
1.635484858094644e-004	2.996481e+000
1.635634858094643e-004	2.996959e+000
1.635784858094642e-004	2.997433e+000
1.635934858094641e-004	2.997904e+000
1.636084858094640e-004	2.998370e+000
1.636234858094640e-004	2.998832e+000
1.636384858094639e-004	2.999290e+000
1.636534858094638e-004	2.999744e+000
1.636684858094637e-004	3.000194e+000
1.636834858094636e-004	3.000640e+000
1.636984858094635e-004	3.001082e+000
1.637134858094634e-004	3.001520e+000
1.637284858094633e-004	3.001954e+000
1.637434858094632e-004	3.002384e+000
1.637584858094632e-004	3.002810e+000
1.637784858094630e-004	3.003371e+000
1.637984858094629e-004	3.003926e+000
1.638184858094628e-004	3.004473e+000
1.638334858094627e-004	3.004879e+000
1.638384858094627e-004	3.005014e+000
1.638484858094626e-004	3.005281e+000
1.638684858094625e-004	3.005811e+000
1.638934858094623e-004	3.006464e+000
1.639234858094622e-004	3.007232e+000
1.639584858094620e-004	3.008108e+000
1.639984858094617e-004	3.009082e+000
1.640484858094614e-004	3.010261e+000
1.641184858094610e-004	3.011838e+000
1.642084858094605e-004	3.013739e+000
1.643084858094599e-004	3.015686e+000
1.643384858094597e-004	3.016235e+000
1.644534858094590e-004	3.018199e+000
1.645784858094583e-004	3.020076e+000
1.647134858094575e-004	3.021801e+000
1.648534858094566e-004	3.023262e+000
1.649969716189116e-004	3.024415e+000
1.649979716189113e-004	3.024422e+000
1.649980000000006e-004	3.024422e+000
1.649980567621793e-004	3.024422e+000
1.649981702865368e-004	3.024423e+000
1.649983973352517e-004	3.024425e+000
1.649995192550822e-004	3.024432e+000
1.650000000000000e-004	3.024436e+000
1.650000480744919e-004	3.024436e+000
1.650001442234754e-004	3.024436e+000
1.650006154040654e-004	3.024440e+000
1.650009999999997e-004	3.024442e+000
1.650011153787800e-004	3.024443e+000
1.651508071963237e-004	3.025267e+000
1.652808071963229e-004	3.025679e+000
1.653958071963222e-004	3.025810e+000
1.654208071963220e-004	3.025810e+000
1.655158071963215e-004	3.025715e+000
1.655958071963210e-004	3.025521e+000
1.656658071963206e-004	3.025266e+000
1.657209999999998e-004	3.025009e+000
1.657219999999999e-004	3.025004e+000
1.657792850568432e-004	3.024684e+000
1.658292850568429e-004	3.024363e+000
1.658692850568426e-004	3.024076e+000
1.659042850568424e-004	3.023805e+000
1.659192850568423e-004	3.023682e+000
1.659242850568423e-004	3.023641e+000
1.659292850568423e-004	3.023599e+000
1.659342850568422e-004	3.023556e+000
1.659392850568422e-004	3.023514e+000
1.659442850568422e-004	3.023471e+000
1.659492850568422e-004	3.023427e+000
1.659542850568421e-004	3.023383e+000
1.659566114026547e-004	3.023363e+000
1.659579595563190e-004	3.023351e+000
1.659592686061083e-004	3.023339e+000
1.659603590046987e-004	3.023329e+000
1.659615193044986e-004	3.023319e+000
1.659638399040980e-004	3.023298e+000
1.659684811032970e-004	3.023256e+000
1.659734811032970e-004	3.023211e+000
1.659769684790239e-004	3.023179e+000
1.659793981977934e-004	3.023157e+000
1.659848547622504e-004	3.023106e+000
1.659879558809350e-004	3.023077e+000
1.659929558809350e-004	3.023030e+000
1.659979558809349e-004	3.022983e+000
1.660029558809349e-004	3.022935e+000
1.660079558809349e-004	3.022887e+000
1.660129558809348e-004	3.022838e+000
1.660179558809348e-004	3.022789e+000
1.660229558809348e-004	3.022740e+000
1.660279558809348e-004	3.022690e+000
1.660329558809347e-004	3.022640e+000
1.660379558809347e-004	3.022589e+000
1.660429558809347e-004	3.022538e+000
1.660479558809346e-004	3.022487e+000
1.660529558809346e-004	3.022435e+000
1.660579558809346e-004	3.022383e+000
1.660629558809345e-004	3.022331e+000
1.660679558809345e-004	3.022278e+000
1.660729558809345e-004	3.022225e+000
1.660779558809345e-004	3.022171e+000
1.660829558809344e-004	3.022117e+000
1.660879558809344e-004	3.022063e+000
1.660929558809344e-004	3.022008e+000
1.660979558809343e-004	3.021953e+000
1.661029558809343e-004	3.021897e+000
1.661079558809343e-004	3.021841e+000
1.661129558809343e-004	3.021785e+000
1.661179558809342e-004	3.021728e+000
1.661229558809342e-004	3.021671e+000
1.661279558809342e-004	3.021614e+000
1.661329558809341e-004	3.021555e+000
1.661379558809341e-004	3.021497e+000
1.661429558809341e-004	3.021439e+000
1.661479558809340e-004	3.021379e+000
1.661529558809340e-004	3.021320e+000
1.661579558809340e-004	3.021260e+000
1.661629558809340e-004	3.021200e+000
1.661679558809339e-004	3.021140e+000
1.661729558809339e-004	3.021079e+000
1.661779558809339e-004	3.021017e+000
1.661802822267465e-004	3.020989e+000
1.661824856581328e-004	3.020962e+000
1.661843535131699e-004	3.020938e+000
1.661863266185192e-004	3.020914e+000
1.661902728292176e-004	3.020865e+000
1.661952728292176e-004	3.020802e+000
1.662002728292176e-004	3.020739e+000
1.662052728292176e-004	3.020676e+000
1.662102728292175e-004	3.020612e+000
1.662152728292175e-004	3.020548e+000
1.662202728292175e-004	3.020484e+000
1.662252728292174e-004	3.020420e+000
1.662302728292174e-004	3.020355e+000
1.662352728292174e-004	3.020290e+000
1.662402728292173e-004	3.020224e+000
1.662452728292173e-004	3.020159e+000
1.662502728292173e-004	3.020093e+000
1.662552728292173e-004	3.020028e+000
1.662602728292172e-004	3.019962e+000
1.662652728292172e-004	3.019897e+000
1.662702728292172e-004	3.019831e+000
1.662752728292171e-004	3.019765e+000
1.662802728292171e-004	3.019700e+000
1.662852728292171e-004	3.019634e+000
1.662902728292171e-004	3.019568e+000
1.662952728292170e-004	3.019503e+000
1.663002728292170e-004	3.019437e+000
1.663052728292170e-004	3.019372e+000
1.663102728292169e-004	3.019306e+000
1.663152728292169e-004	3.019240e+000
1.663202728292169e-004	3.019175e+000
1.663252728292168e-004	3.019109e+000
1.663302728292168e-004	3.019043e+000
1.663352728292168e-004	3.018978e+000
1.663402728292168e-004	3.018912e+000
1.663452728292167e-004	3.018847e+000
1.663502728292167e-004	3.018781e+000
1.663552728292167e-004	3.018716e+000
1.663602728292166e-004	3.018650e+000
1.663652728292166e-004	3.018584e+000
1.663702728292166e-004	3.018519e+000
1.663752728292165e-004	3.018454e+000
1.663802728292165e-004	3.018388e+000
1.663852728292165e-004	3.018322e+000
1.663902728292165e-004	3.018257e+000
1.663952728292164e-004	3.018192e+000
1.664002728292164e-004	3.018126e+000
1.664052728292164e-004	3.018061e+000
1.664102728292163e-004	3.017996e+000
1.664152728292163e-004	3.017930e+000
1.664202728292163e-004	3.017865e+000
1.664252728292162e-004	3.017800e+000
1.664302728292162e-004	3.017735e+000
1.664352728292162e-004	3.017670e+000
1.664402728292162e-004	3.017605e+000
1.664452728292161e-004	3.017540e+000
1.664502728292161e-004	3.017475e+000
1.664552728292161e-004	3.017410e+000
1.664602728292160e-004	3.017345e+000
1.664624969951608e-004	3.017316e+000
1.664653808108696e-004	3.017277e+000
1.664668829291108e-004	3.017258e+000
1.664688049299895e-004	3.017232e+000
1.664726489317471e-004	3.017181e+000
1.664761710385419e-004	3.017134e+000
1.664811444543274e-004	3.017068e+000
1.664854645905436e-004	3.017011e+000
1.664895334109603e-004	3.016957e+000
1.664931803353742e-004	3.016909e+000
1.664961969372178e-004	3.016870e+000
1.664995974666077e-004	3.016825e+000
1.665005187067191e-004	3.016813e+000
1.665009104317543e-004	3.016808e+000
1.665011195493612e-004	3.016805e+000
1.665013949872360e-004	3.016801e+000
1.665017376865205e-004	3.016797e+000
1.665023120528783e-004	3.016789e+000
1.665029262889442e-004	3.016781e+000
1.665037954401438e-004	3.016770e+000
1.665046103644149e-004	3.016759e+000
1.665057390014865e-004	3.016745e+000
1.665069211507478e-004	3.016729e+000
1.665084447354474e-004	3.016709e+000
1.665100850926182e-004	3.016688e+000
1.665121142170839e-004	3.016662e+000
1.665143464218049e-004	3.016633e+000
1.665169208501000e-004	3.016599e+000
1.665198855259010e-004	3.016560e+000
1.665231150146625e-004	3.016518e+000
1.665268054859776e-004	3.016470e+000
1.665306648457210e-004	3.016420e+000
1.665348261308314e-004	3.016366e+000
1.665390485103958e-004	3.016311e+000
1.665431167165699e-004	3.016258e+000
1.665473671110000e-004	3.016202e+000
1.665514464863063e-004	3.016149e+000
1.665557858143078e-004	3.016093e+000
1.665599510593981e-004	3.016039e+000
1.665649510593980e-004	3.015974e+000
1.665697076795685e-004	3.015912e+000
1.665747076795684e-004	3.015846e+000
1.665797076795684e-004	3.015782e+000
1.665847076795684e-004	3.015717e+000
1.665897076795684e-004	3.015651e+000
1.665947076795683e-004	3.015586e+000
1.665997076795683e-004	3.015522e+000
1.666047076795683e-004	3.015456e+000
1.666097076795682e-004	3.015391e+000
1.666147076795682e-004	3.015326e+000
1.666197076795682e-004	3.015261e+000
1.666247076795681e-004	3.015196e+000
1.666297076795681e-004	3.015131e+000
1.666447076795680e-004	3.014936e+000
1.666697076795679e-004	3.014612e+000
1.666997076795677e-004	3.014222e+000
1.667397076795675e-004	3.013704e+000
1.667897076795672e-004	3.013056e+000
1.668597076795667e-004	3.012150e+000
1.669647076795661e-004	3.010794e+000
1.671897076795648e-004	3.007898e+000
1.673547076795638e-004	3.005784e+000
1.673797076795637e-004	3.005464e+000
1.676097076795623e-004	3.002531e+000
1.680947076795594e-004	2.996393e+000
1.688447076795550e-004	2.987025e+000
1.690597076795537e-004	2.984367e+000
1.690647076795537e-004	2.984306e+000
1.690697076795536e-004	2.984244e+000
1.690747076795536e-004	2.984183e+000
1.690797076795536e-004	2.984121e+000
1.690847076795535e-004	2.984059e+000
1.690897076795535e-004	2.983998e+000
1.690947076795535e-004	2.983936e+000
1.690970340253661e-004	2.983907e+000
1.690983821790303e-004	2.983891e+000
1.690996912288197e-004	2.983875e+000
1.691007816274101e-004	2.983861e+000
1.691019419272099e-004	2.983847e+000
1.691042625268093e-004	2.983818e+000
1.691089037260084e-004	2.983761e+000
1.691139037260083e-004	2.983699e+000
1.691173911017353e-004	2.983656e+000
1.691198208205048e-004	2.983626e+000
1.691252773849618e-004	2.983559e+000
1.691283785036463e-004	2.983521e+000
1.691333785036463e-004	2.983459e+000
1.691383785036463e-004	2.983398e+000
1.691433785036463e-004	2.983336e+000
1.691483785036462e-004	2.983275e+000
1.691533785036462e-004	2.983213e+000
1.691583785036462e-004	2.983152e+000
1.691633785036461e-004	2.983090e+000
1.691683785036461e-004	2.983029e+000
1.691733785036461e-004	2.982967e+000
1.691783785036460e-004	2.982906e+000
1.691833785036460e-004	2.982844e+000
1.691883785036460e-004	2.982783e+000
1.691933785036460e-004	2.982721e+000
1.691983785036459e-004	2.982660e+000
1.692033785036459e-004	2.982598e+000
1.692083785036459e-004	2.982537e+000
1.692133785036458e-004	2.982475e+000
1.692183785036458e-004	2.982414e+000
1.692233785036458e-004	2.982352e+000
1.692283785036457e-004	2.982291e+000
1.692333785036457e-004	2.982229e+000
1.692383785036457e-004	2.982168e+000
1.692433785036457e-004	2.982106e+000
1.692483785036456e-004	2.982045e+000
1.692533785036456e-004	2.981984e+000
1.692583785036456e-004	2.981922e+000
1.692633785036455e-004	2.981861e+000
1.692683785036455e-004	2.981799e+000
1.692733785036455e-004	2.981738e+000
1.692783785036455e-004	2.981677e+000
1.692833785036454e-004	2.981615e+000
1.692883785036454e-004	2.981554e+000
1.692933785036454e-004	2.981492e+000
1.692983785036453e-004	2.981431e+000
1.693033785036453e-004	2.981370e+000
1.693083785036453e-004	2.981308e+000
1.693133785036452e-004	2.981247e+000
1.693183785036452e-004	2.981186e+000
1.693207048494578e-004	2.981157e+000
1.693229082808442e-004	2.981130e+000
1.693247761358813e-004	2.981107e+000
1.693267492412305e-004	2.981083e+000
1.693306954519290e-004	2.981035e+000
1.693356954519290e-004	2.980973e+000
1.693406954519289e-004	2.980912e+000
1.693442512270208e-004	2.980868e+000
1.693464912912177e-004	2.980841e+000
1.693480652733071e-004	2.980822e+000
1.693492981043956e-004	2.980807e+000
1.693503703466004e-004	2.980793e+000
1.693516635512546e-004	2.980778e+000
1.693528317307283e-004	2.980763e+000
1.693541088522859e-004	2.980748e+000
1.693556885649795e-004	2.980729e+000
1.693587977486194e-004	2.980691e+000
1.693637977486194e-004	2.980631e+000
1.693663571816920e-004	2.980600e+000
1.693689790526630e-004	2.980569e+000
1.693709496923233e-004	2.980546e+000
1.693730872043206e-004	2.980521e+000
1.693754555454367e-004	2.980494e+000
1.693767299083479e-004	2.980480e+000
1.693774646124267e-004	2.980472e+000
1.693778273583831e-004	2.980468e+000
1.693780175103347e-004	2.980466e+000
1.693782840803879e-004	2.980464e+000
1.693786872008878e-004	2.980463e+000
1.693791598826645e-004	2.980465e+000
1.693796532555906e-004	2.980469e+000
1.693806400014427e-004	2.980485e+000
1.693817910346255e-004	2.980509e+000
1.693830519310033e-004	2.980543e+000
1.693843873668706e-004	2.980584e+000
1.693859951204526e-004	2.980637e+000
1.693876552765162e-004	2.980696e+000
1.693895463377657e-004	2.980765e+000
