time	Vosc	Vgate	Vsecundario	Vsw	Vprimario	Vsalida
0.000000000000000e+000	4.320215e-022	-1.893721e+000	4.089829e+000	2.461424e+001	-1.261424e+001	3.588449e+000
1.000000000341006e-010	4.287929e-022	-1.893851e+000	4.089754e+000	2.461395e+001	-1.261395e+001	3.588398e+000
3.000000001023018e-010	4.224202e-022	-1.894138e+000	4.089632e+000	2.461337e+001	-1.261337e+001	3.588298e+000
5.999999999877631e-010	4.131023e-022	-1.894582e+000	4.089462e+000	2.461252e+001	-1.261252e+001	3.588148e+000
9.999999999073250e-010	4.009879e-022	-1.895173e+000	4.089236e+000	2.461138e+001	-1.261138e+001	3.587948e+000
1.039999999964333e-009	3.998033e-022	-1.895232e+000	4.089213e+000	2.461127e+001	-1.261127e+001	3.587928e+000
2.607999999878867e-008	1.443998e-022	-1.930531e+000	4.075106e+000	2.454313e+001	-1.254313e+001	3.575421e+000
5.107999999864020e-008	1.262848e-022	-1.962958e+000	4.061073e+000	2.447999e+001	-1.247999e+001	3.562984e+000
7.607999999849173e-008	1.251066e-022	-1.993119e+000	4.047091e+000	2.442077e+001	-1.242077e+001	3.550595e+000
1.060799999983136e-007	1.250277e-022	-2.026962e+000	4.030376e+000	2.435377e+001	-1.235377e+001	3.535790e+000
1.410799999981057e-007	1.250247e-022	-2.063963e+000	4.010961e+000	2.427989e+001	-1.227989e+001	3.518600e+000
1.810799999978682e-007	1.250246e-022	-2.103838e+000	3.988880e+000	2.419963e+001	-1.219963e+001	3.499060e+000
2.310799999975712e-007	1.250246e-022	-2.151137e+000	3.961436e+000	2.410368e+001	-1.210368e+001	3.474787e+000
2.960799999971852e-007	1.250246e-022	-2.209822e+000	3.926013e+000	2.398375e+001	-1.198375e+001	3.443482e+000
3.860799999966507e-007	1.250246e-022	-2.287862e+000	3.877425e+000	2.382315e+001	-1.182315e+001	3.400591e+000
5.410799999957302e-007	1.250246e-022	-2.417307e+000	3.794958e+000	2.355488e+001	-1.155488e+001	3.327934e+000
7.209999999999682e-007	1.250246e-022	-2.562649e+000	3.701082e+000	2.325154e+001	-1.125154e+001	3.245476e+000
7.220000000000924e-007	1.250246e-022	-2.563444e+000	3.700566e+000	2.324987e+001	-1.124987e+001	3.245024e+000
1.066077999895476e-006	1.250246e-022	-2.830158e+000	3.526255e+000	2.268788e+001	-1.068788e+001	3.092831e+000
1.351077999893783e-006	1.250246e-022	-3.041283e+000	3.386565e+000	2.223808e+001	-1.023808e+001	2.972063e+000
1.576077999892447e-006	1.250246e-022	-3.202497e+000	3.278854e+000	2.189164e+001	-9.891640e+000	2.880015e+000
1.741077999891467e-006	1.250246e-022	-3.318161e+000	3.201023e+000	2.164159e+001	-9.641586e+000	2.814330e+000
1.846077999890844e-006	1.250246e-022	-3.390877e+000	3.151865e+000	2.148381e+001	-9.483814e+000	2.773323e+000
1.886077999890606e-006	1.250246e-022	-3.418439e+000	3.133190e+000	2.142391e+001	-9.423912e+000	2.757863e+000
1.896077999890547e-006	1.250246e-022	-3.425320e+000	3.128524e+000	2.140895e+001	-9.408951e+000	2.754012e+000
1.946077999890250e-006	1.250246e-022	-3.459678e+000	3.105207e+000	2.133420e+001	-9.334204e+000	2.734840e+000
2.056077999889596e-006	1.250246e-022	-3.535111e+000	3.053909e+000	2.116990e+001	-9.169905e+000	2.693152e+000
2.216077999888646e-006	1.250246e-022	-3.645290e+000	2.978805e+000	2.092985e+001	-8.929846e+000	2.633729e+000
2.326077999887993e-006	1.250246e-022	-3.722493e+000	2.926166e+000	2.076208e+001	-8.762081e+000	2.593728e+000
2.406077999887518e-006	6.381356e-008	-3.780411e+000	2.886765e+000	2.063689e+001	-8.636890e+000	2.565091e+000
2.446077999887280e-006	3.828814e-006	-3.810337e+000	2.866472e+000	2.057258e+001	-8.572582e+000	2.550923e+000
2.451077999887251e-006	3.753094e-003	-3.814139e+000	2.863898e+000	2.056444e+001	-8.564436e+000	2.549160e+000
2.456077999887221e-006	5.375056e-002	-3.817957e+000	2.861315e+000	2.055626e+001	-8.556261e+000	2.547398e+000
2.461077999887191e-006	1.849974e-001	-3.821792e+000	2.858721e+000	2.054806e+001	-8.548058e+000	2.545638e+000
2.466077999887162e-006	3.549929e-001	-3.825643e+000	2.856118e+000	2.053983e+001	-8.539825e+000	2.543880e+000
2.471077999887132e-006	5.249855e-001	-3.829512e+000	2.853503e+000	2.053156e+001	-8.531561e+000	2.542123e+000
2.476077999887102e-006	6.949753e-001	-3.833400e+000	2.850878e+000	2.052326e+001	-8.523262e+000	2.540368e+000
2.481077999887072e-006	8.649626e-001	-3.837304e+000	2.848242e+000	2.051494e+001	-8.514936e+000	2.538614e+000
2.483404345699674e-006	9.440516e-001	-3.839127e+000	2.847012e+000	2.051105e+001	-8.511051e+000	2.537799e+000
2.484752499363899e-006	9.898844e-001	-3.840186e+000	2.846298e+000	2.050880e+001	-8.508797e+000	2.537327e+000
2.486061549153255e-006	1.034388e+000	-3.841216e+000	2.845603e+000	2.050660e+001	-8.506601e+000	2.536868e+000
2.487151947743686e-006	1.071457e+000	-3.842076e+000	2.845023e+000	2.050477e+001	-8.504772e+000	2.536487e+000
2.488312247543503e-006	1.110903e+000	-3.842991e+000	2.844406e+000	2.050282e+001	-8.502823e+000	2.536080e+000
2.490632847142920e-006	1.189795e+000	-3.844827e+000	2.843168e+000	2.049892e+001	-8.498917e+000	2.535269e+000
2.495274046341971e-006	1.347575e+000	-3.848514e+000	2.840685e+000	2.049108e+001	-8.491079e+000	2.533646e+000
2.500274046341941e-006	1.517552e+000	-3.852502e+000	2.837998e+000	2.048260e+001	-8.482605e+000	2.531900e+000
2.503761422068896e-006	1.636104e+000	-3.855297e+000	2.836117e+000	2.047667e+001	-8.476673e+000	2.530683e+000
2.506191140838393e-006	1.718701e+000	-3.857251e+000	2.834802e+000	2.047253e+001	-8.472527e+000	2.529835e+000
2.511647705295394e-006	1.904191e+000	-3.861668e+000	2.831832e+000	2.046317e+001	-8.463165e+000	2.527934e+000
2.514748823979939e-006	2.009609e+000	-3.864194e+000	2.830135e+000	2.045782e+001	-8.457819e+000	2.526855e+000
2.519748823979909e-006	2.179574e+000	-3.868289e+000	2.827385e+000	2.044916e+001	-8.449160e+000	2.525116e+000
2.524748823979879e-006	2.349536e+000	-3.872410e+000	2.824620e+000	2.044045e+001	-8.440454e+000	2.523379e+000
2.529748823979850e-006	2.519495e+000	-3.876562e+000	2.821836e+000	2.043169e+001	-8.431694e+000	2.521644e+000
2.534748823979820e-006	2.689452e+000	-3.880746e+000	2.819032e+000	2.042288e+001	-8.422878e+000	2.519911e+000
2.539748823979790e-006	2.859405e+000	-3.884965e+000	2.816208e+000	2.041400e+001	-8.414001e+000	2.518179e+000
2.544748823979761e-006	3.028406e+000	-3.889220e+000	2.813363e+000	2.040506e+001	-8.405062e+000	2.516450e+000
2.549748823979731e-006	3.186008e+000	-3.893513e+000	2.810494e+000	2.039606e+001	-8.396055e+000	2.514724e+000
2.554748823979701e-006	3.310178e+000	-3.897846e+000	2.807602e+000	2.038698e+001	-8.386978e+000	2.512999e+000
2.559748823979672e-006	3.390059e+000	-3.902223e+000	2.804684e+000	2.037782e+001	-8.377825e+000	2.511277e+000
2.564748823979642e-006	3.436304e+000	-3.906645e+000	2.801739e+000	2.036859e+001	-8.368593e+000	2.509556e+000
2.569748823979612e-006	3.463078e+000	-3.911116e+000	2.798765e+000	2.035928e+001	-8.359278e+000	2.507839e+000
2.574748823979582e-006	3.478578e+000	-3.915637e+000	2.795760e+000	2.034987e+001	-8.349873e+000	2.506123e+000
2.579748823979553e-006	3.474352e+000	-3.920214e+000	2.792722e+000	2.034037e+001	-8.340370e+000	2.504410e+000
2.584748823979523e-006	3.426935e+000	-3.924849e+000	2.789650e+000	2.033077e+001	-8.330769e+000	2.502700e+000
2.589748823979493e-006	3.338400e+000	-3.929547e+000	2.786541e+000	2.032106e+001	-8.321056e+000	2.500992e+000
2.594748823979464e-006	3.236346e+000	-3.934312e+000	2.783391e+000	2.031123e+001	-8.311226e+000	2.499287e+000
2.599748823979434e-006	3.134293e+000	-3.939149e+000	2.780199e+000	2.030127e+001	-8.301271e+000	2.497585e+000
2.604748823979404e-006	3.032241e+000	-3.944063e+000	2.776960e+000	2.029118e+001	-8.291182e+000	2.495885e+000
2.609748823979375e-006	2.930192e+000	-3.949061e+000	2.773672e+000	2.028095e+001	-8.280947e+000	2.494189e+000
2.614748823979345e-006	2.828144e+000	-3.954149e+000	2.770330e+000	2.027056e+001	-8.270555e+000	2.492496e+000
2.619748823979315e-006	2.726097e+000	-3.959335e+000	2.766929e+000	2.025999e+001	-8.259993e+000	2.490807e+000
2.624748823979286e-006	2.624053e+000	-3.964628e+000	2.763465e+000	2.024924e+001	-8.249245e+000	2.489121e+000
2.629748823979256e-006	2.522010e+000	-3.970037e+000	2.759932e+000	2.023829e+001	-8.238293e+000	2.487439e+000
2.634748823979226e-006	2.419969e+000	-3.975573e+000	2.756323e+000	2.022712e+001	-8.227121e+000	2.485761e+000
2.639748823979196e-006	2.317929e+000	-3.981248e+000	2.752630e+000	2.021571e+001	-8.215706e+000	2.484088e+000
2.644748823979167e-006	2.215892e+000	-3.987078e+000	2.748845e+000	2.020402e+001	-8.204023e+000	2.482419e+000
2.649748823979137e-006	2.113856e+000	-3.993079e+000	2.744958e+000	2.019204e+001	-8.192043e+000	2.480756e+000
2.654748823979107e-006	2.011821e+000	-3.999269e+000	2.740958e+000	2.017973e+001	-8.179733e+000	2.479099e+000
2.659748823979078e-006	1.909789e+000	-4.005672e+000	2.736830e+000	2.016705e+001	-8.167053e+000	2.477448e+000
2.664748823979048e-006	1.807758e+000	-4.012315e+000	2.732559e+000	2.015396e+001	-8.153959e+000	2.475805e+000
2.669748823979018e-006	1.705728e+000	-4.019228e+000	2.728125e+000	2.014039e+001	-8.140392e+000	2.474170e+000
2.674748823978989e-006	1.603701e+000	-4.026451e+000	2.723505e+000	2.012629e+001	-8.126289e+000	2.472544e+000
2.679748823978959e-006	1.501675e+000	-4.034028e+000	2.718672e+000	2.011157e+001	-8.111568e+000	2.470930e+000
2.684748823978929e-006	1.399651e+000	-4.042017e+000	2.713590e+000	2.009613e+001	-8.096132e+000	2.469328e+000
2.689748823978900e-006	1.297628e+000	-4.050488e+000	2.708218e+000	2.007986e+001	-8.079861e+000	2.467743e+000
2.694748823978870e-006	1.195608e+000	-4.059527e+000	2.702500e+000	2.006260e+001	-8.062599e+000	2.466176e+000
2.699748823978840e-006	1.093589e+000	-4.069248e+000	2.696369e+000	2.004416e+001	-8.044155e+000	2.464633e+000
2.704748823978810e-006	9.915710e-001	-4.079654e+000	2.689820e+000	2.002452e+001	-8.024519e+000	2.463115e+000
2.707075169791412e-006	9.441060e-001	-4.084807e+000	2.686583e+000	2.001484e+001	-8.014843e+000	2.462421e+000
2.709278601177763e-006	8.991492e-001	-4.089951e+000	2.683356e+000	2.000522e+001	-8.005222e+000	2.461774e+000
2.711146456214853e-006	8.610395e-001	-4.094500e+000	2.680505e+000	1.999674e+001	-7.996738e+000	2.461232e+000
2.713119561564099e-006	8.207827e-001	-4.099575e+000	2.677328e+000	1.998731e+001	-7.987309e+000	2.460671e+000
2.717065772262590e-006	7.402700e-001	-4.110528e+000	2.670481e+000	1.996705e+001	-7.967052e+000	2.459579e+000
2.722065772262560e-006	6.382586e-001	-4.125920e+000	2.660873e+000	1.993876e+001	-7.938757e+000	2.458261e+000
2.727065772262531e-006	5.362488e-001	-4.143527e+000	2.649899e+000	1.990662e+001	-7.906620e+000	2.457038e+000
2.732065772262501e-006	4.342408e-001	-4.164114e+000	2.637084e+000	1.986930e+001	-7.869305e+000	2.455945e+000
2.737065772262471e-006	3.322344e-001	-4.188567e+000	2.621884e+000	1.982528e+001	-7.825279e+000	2.455012e+000
2.742065772262442e-006	2.302298e-001	-4.217956e+000	2.603653e+000	1.977268e+001	-7.772684e+000	2.454267e+000
2.747065772262412e-006	1.282268e-001	-4.253470e+000	2.581693e+000	1.970945e+001	-7.709454e+000	2.453717e+000
2.752065772262382e-006	4.517031e-002	-4.296268e+000	2.555349e+000	1.963358e+001	-7.633579e+000	2.453343e+000
2.757065772262353e-006	6.559639e-003	-4.347289e+000	2.524119e+000	1.954343e+001	-7.543432e+000	2.453104e+000
2.762065772262323e-006	4.270928e-006	-4.407122e+000	2.487717e+000	1.943799e+001	-7.437990e+000	2.452950e+000
2.767065772262293e-006	3.964623e-006	-4.475975e+000	2.446066e+000	1.931688e+001	-7.316879e+000	2.452844e+000
2.772065772262264e-006	3.658319e-006	-4.553751e+000	2.399251e+000	1.918025e+001	-7.180248e+000	2.452761e+000
2.777065772262234e-006	3.352013e-006	-4.640163e+000	2.347449e+000	1.902858e+001	-7.028576e+000	2.452690e+000
2.782065772262204e-006	3.045708e-006	-4.734817e+000	2.290887e+000	1.886252e+001	-6.862516e+000	2.452625e+000
2.787065772262174e-006	2.739403e-006	-4.837267e+000	2.229815e+000	1.868281e+001	-6.682814e+000	2.452566e+000
2.792065772262145e-006	2.433098e-006	-4.947043e+000	2.164500e+000	1.849026e+001	-6.490255e+000	2.452512e+000
2.797065772262115e-006	2.126793e-006	-5.063650e+000	2.095214e+000	1.828566e+001	-6.285656e+000	2.452462e+000
2.802065772262085e-006	1.820488e-006	-5.186575e+000	2.022238e+000	1.806986e+001	-6.069859e+000	2.452416e+000
2.807065772262056e-006	1.514183e-006	-5.315291e+000	1.945861e+000	1.784372e+001	-5.843721e+000	2.452375e+000
2.812065772262026e-006	1.207878e-006	-5.449249e+000	1.866376e+000	1.760812e+001	-5.608124e+000	2.452337e+000
2.817065772261996e-006	9.015727e-007	-5.587883e+000	1.784083e+000	1.736396e+001	-5.363960e+000	2.452302e+000
2.822065772261967e-006	6.102866e-007	-5.730606e+000	1.699284e+000	1.711214e+001	-5.112139e+000	2.452271e+000
2.827065772261937e-006	3.738547e-007	-5.876806e+000	1.612289e+000	1.685358e+001	-4.853582e+000	2.452244e+000
2.832065772261907e-006	2.175446e-007	-6.025843e+000	1.523411e+000	1.658923e+001	-4.589233e+000	2.452219e+000
2.837065772261877e-006	1.259469e-007	-6.177040e+000	1.432969e+000	1.632005e+001	-4.320047e+000	2.452197e+000
2.842065772261848e-006	7.291661e-008	-6.329678e+000	1.341290e+000	1.604700e+001	-4.047001e+000	2.452178e+000
2.847065772261818e-006	4.221488e-008	-6.482980e+000	1.248706e+000	1.577109e+001	-3.771092e+000	2.452161e+000
2.852065772261788e-006	2.444020e-008	-6.636100e+000	1.155562e+000	1.549335e+001	-3.493355e+000	2.452147e+000
2.857065772261759e-006	1.414959e-008	-6.788098e+000	1.062216e+000	1.521486e+001	-3.214864e+000	2.452136e+000
2.862065772261729e-006	8.191866e-009	-6.937917e+000	9.690450e-001	1.493675e+001	-2.936747e+000	2.452128e+000
2.867065772261699e-006	4.742660e-009	-7.084346e+000	8.764489e-001	1.466021e+001	-2.660208e+000	2.452123e+000
2.872065772261670e-006	2.745750e-009	-7.225979e+000	7.848607e-001	1.438654e+001	-2.386544e+000	2.452120e+000
2.877065772261640e-006	1.589645e-009	-7.361154e+000	6.947559e-001	1.411718e+001	-2.117182e+000	2.452122e+000
2.882065772261610e-006	9.203207e-010	-7.487889e+000	6.066650e-001	1.385371e+001	-1.853714e+000	2.452127e+000
2.887065772261581e-006	5.328172e-010	-7.603786e+000	5.211905e-001	1.359795e+001	-1.597946e+000	2.452137e+000
2.892065772261551e-006	3.084731e-010	-7.705927e+000	4.390271e-001	1.335196e+001	-1.351963e+000	2.452152e+000
2.897065772261521e-006	1.785897e-010	-7.790733e+000	3.609873e-001	1.311820e+001	-1.118198e+000	2.452173e+000
2.902065772261491e-006	1.033940e-010	-7.853807e+000	2.880321e-001	1.289953e+001	-8.995342e-001	2.452203e+000
2.907065772261462e-006	5.985971e-011	-7.889736e+000	2.213072e-001	1.269940e+001	-6.994038e-001	2.452241e+000
2.912065772261432e-006	3.465562e-011	-7.891873e+000	1.621862e-001	1.252192e+001	-5.219212e-001	2.452290e+000
2.917065772261402e-006	2.006378e-011	-7.852098e+000	1.123166e-001	1.237202e+001	-3.720236e-001	2.452353e+000
2.922065772261373e-006	1.161587e-011	-7.760567e+000	7.367046e-002	1.225561e+001	-2.556143e-001	2.452433e+000
2.927065772261343e-006	6.724979e-012	-7.605492e+000	4.859038e-002	1.217971e+001	-1.797094e-001	2.452533e+000
2.932065772261313e-006	3.893409e-012	-7.372993e+000	3.982511e-002	1.215254e+001	-1.525402e-001	2.452657e+000
2.937065772261284e-006	2.254079e-012	-7.047108e+000	5.053808e-002	1.218358e+001	-1.835766e-001	2.452807e+000
2.942065772261254e-006	1.304993e-012	-6.610075e+000	8.426693e-002	1.228341e+001	-2.834091e-001	2.452990e+000
2.947065772261224e-006	7.555223e-013	-6.043050e+000	1.448009e-001	1.246338e+001	-4.633837e-001	2.453207e+000
2.952065772261195e-006	4.374076e-013	-5.327459e+000	2.359330e-001	1.273485e+001	-7.348537e-001	2.453460e+000
2.957065772261165e-006	2.532360e-013	-4.447184e+000	3.610369e-001	1.310792e+001	-1.107918e+000	2.453747e+000
2.962065772261135e-006	1.466103e-013	-3.391724e+000	5.224254e-001	1.358950e+001	-1.589504e+000	2.454059e+000
2.967065772261105e-006	8.487965e-014	-2.160287e+000	7.204798e-001	1.418076e+001	-2.180758e+000	2.454382e+000
2.972065772261076e-006	4.914085e-014	-7.664036e-001	9.526096e-001	1.487393e+001	-2.873928e+000	2.454689e+000
2.977065772261046e-006	2.844997e-014	7.579347e-001	1.212237e+000	1.564934e+001	-3.649337e+000	2.454941e+000
2.982065772261016e-006	1.647103e-014	2.360266e+000	1.488150e+000	1.647343e+001	-4.473434e+000	2.455089e+000
2.987065772260987e-006	9.137737e-015	3.942216e+000	1.743547e+000	1.723242e+001	-5.232422e+000	2.452392e+000
2.988850749277442e-006	7.371316e-015	4.378959e+000	1.760379e+000	1.727306e+001	-5.273056e+000	2.446208e+000
2.990249719050150e-006	6.339148e-015	4.539691e+000	1.661968e+000	1.696818e+001	-4.968178e+000	2.441732e+000
2.991742486678191e-006	5.400132e-015	4.588607e+000	1.471721e+000	1.639668e+001	-4.396675e+000	2.445374e+000
2.992938476548482e-006	4.750069e-015	4.612234e+000	1.299732e+000	1.588534e+001	-3.885344e+000	2.447595e+000
2.994316843577287e-006	4.121974e-015	4.642538e+000	1.090963e+000	1.526336e+001	-3.263365e+000	2.445660e+000
2.997073577634896e-006	3.104074e-015	4.704941e+000	6.435758e-001	1.392878e+001	-1.928776e+000	2.445047e+000
2.999955017925693e-006	2.311096e-015	4.775184e+000	1.315802e-001	1.240188e+001	-4.018831e-001	2.445424e+000
3.004955017925663e-006	1.387396e-015	4.906987e+000	-8.375170e-001	9.511217e+000	2.488783e+000	2.445005e+000
3.009955017925633e-006	7.956043e-016	5.043530e+000	-1.807716e+000	6.619222e+000	5.380778e+000	2.446632e+000
3.014138582683491e-006	5.004391e-016	5.158582e+000	-2.486142e+000	4.598601e+000	7.401399e+000	2.448464e+000
3.018680511386205e-006	3.012697e-016	5.295219e+000	-3.037577e+000	2.953658e+000	9.046342e+000	2.448986e+000
3.021530170535264e-006	2.179787e-016	5.394087e+000	-3.342189e+000	2.041944e+000	9.958056e+000	2.448612e+000
3.024475283866642e-006	1.580877e-016	5.510800e+000	-3.665925e+000	1.072582e+000	1.092742e+001	2.448955e+000
3.026698241855984e-006	1.229406e-016	5.648696e+000	-3.902174e+000	3.678634e-001	1.163214e+001	2.450416e+000
3.027629634484805e-006	1.107186e-016	5.771586e+000	-3.974611e+000	1.546632e-001	1.184534e+001	2.453942e+000
3.028020193427197e-006	1.061184e-016	5.855244e+000	-3.989602e+000	1.114500e-001	1.188855e+001	2.455944e+000
3.028283871866523e-006	1.031700e-016	5.921234e+000	-3.994495e+000	9.739719e-002	1.190260e+001	2.455882e+000
3.028612556937003e-006	9.963893e-017	6.005759e+000	-3.998849e+000	8.455934e-002	1.191544e+001	2.454300e+000
3.029134802733525e-006	9.427520e-017	6.142220e+000	-4.003527e+000	7.001976e-002	1.192998e+001	2.452088e+000
3.029721733716290e-006	8.855953e-017	6.296310e+000	-4.007082e+000	5.844015e-002	1.194156e+001	2.451309e+000
3.030291387760495e-006	8.336557e-017	6.445029e+000	-4.009452e+000	5.054233e-002	1.194946e+001	2.451788e+000
3.031099919754889e-006	7.651814e-017	6.653177e+000	-4.011836e+000	4.248189e-002	1.195752e+001	2.452389e+000
3.031918706124541e-006	7.015094e-017	6.859318e+000	-4.013483e+000	3.651381e-002	1.196349e+001	2.452269e+000
3.032959118353133e-006	6.283581e-017	7.113299e+000	-4.014829e+000	3.100127e-002	1.196900e+001	2.452036e+000
3.034100327421784e-006	5.568326e-017	7.380973e+000	-4.015785e+000	2.652375e-002	1.197348e+001	2.452114e+000
3.035468790159659e-006	4.818520e-017	7.685933e+000	-4.016485e+000	2.253733e-002	1.197746e+001	2.452156e+000
3.037020620723450e-006	4.088216e-017	8.010649e+000	-4.016902e+000	1.913046e-002	1.198087e+001	2.452101e+000
3.038739731227791e-006	3.409692e-017	8.343070e+000	-4.017069e+000	1.626269e-002	1.198374e+001	2.452113e+000
3.040801560621207e-006	2.741880e-017	8.705419e+000	-4.017022e+000	1.361323e-002	1.198639e+001	2.452109e+000
3.042982801087233e-006	2.177324e-017	9.046185e+000	-4.016780e+000	1.143096e-002	1.198857e+001	2.452091e+000
3.045594653708350e-006	1.651406e-017	9.400359e+000	-4.016327e+000	9.381488e-003	1.199062e+001	2.452089e+000
3.048256155190445e-006	1.245128e-017	9.704884e+000	-4.015745e+000	7.732051e-003	1.199227e+001	2.452073e+000
3.051379973657582e-006	8.952097e-018	9.996204e+000	-4.014958e+000	6.212524e-003	1.199379e+001	2.452061e+000
3.054716592696804e-006	6.264264e-018	1.024204e+001	-4.014038e+000	4.943457e-003	1.199506e+001	2.452045e+000
3.058087640394518e-006	4.375114e-018	1.042985e+001	-4.013049e+000	3.965439e-003	1.199603e+001	2.452029e+000
3.061987766446060e-006	2.881730e-018	1.058847e+001	-4.011857e+000	3.122597e-003	1.199688e+001	2.452012e+000
3.065612409195633e-006	1.951486e-018	1.069174e+001	-4.010722e+000	2.563195e-003	1.199744e+001	2.451994e+000
3.069871363507032e-006	1.238768e-018	1.077271e+001	-4.009371e+000	2.122742e-003	1.199788e+001	2.451976e+000
3.073956609173523e-006	8.001652e-019	1.082231e+001	-4.008076e+000	1.865128e-003	1.199813e+001	2.451956e+000
3.078956609173494e-006	4.698792e-019	1.085844e+001	-4.006506e+000	1.708106e-003	1.199829e+001	2.451933e+000
3.083720373641893e-006	2.790284e-019	1.087805e+001	-4.005042e+000	1.665102e-003	1.199833e+001	2.451910e+000
3.088720373641864e-006	1.623260e-019	1.088892e+001	-4.003548e+000	1.697329e-003	1.199830e+001	2.451887e+000
3.093720373641834e-006	9.403085e-020	1.089452e+001	-4.002105e+000	1.776066e-003	1.199822e+001	2.451863e+000
3.098720373641804e-006	5.449156e-020	1.089730e+001	-4.000717e+000	1.882240e-003	1.199812e+001	2.451840e+000
3.103720373641775e-006	3.160039e-020	1.089865e+001	-3.999385e+000	2.003489e-003	1.199800e+001	2.451816e+000
3.108720373641745e-006	1.834760e-020	1.089930e+001	-3.998109e+000	2.132742e-003	1.199787e+001	2.451793e+000
3.113720373641715e-006	1.067494e-020	1.089960e+001	-3.996887e+000	2.266048e-003	1.199773e+001	2.451769e+000
3.118720373641686e-006	6.232869e-021	1.089974e+001	-3.995718e+000	2.401387e-003	1.199760e+001	2.451746e+000
3.123720373641656e-006	3.661145e-021	1.089981e+001	-3.994598e+000	2.537669e-003	1.199746e+001	2.451722e+000
3.128720373641626e-006	2.172252e-021	1.089984e+001	-3.993527e+000	2.674411e-003	1.199733e+001	2.451699e+000
3.133720373641596e-006	1.310262e-021	1.089985e+001	-3.992501e+000	2.811324e-003	1.199719e+001	2.451675e+000
3.138720373641567e-006	8.112145e-022	1.089986e+001	-3.991520e+000	2.948324e-003	1.199705e+001	2.451652e+000
3.143720373641537e-006	5.222925e-022	1.089986e+001	-3.990580e+000	3.085325e-003	1.199691e+001	2.451628e+000
3.148720373641507e-006	3.550218e-022	1.089987e+001	-3.989680e+000	3.222331e-003	1.199678e+001	2.451605e+000
3.153720373641478e-006	2.581809e-022	1.089987e+001	-3.988818e+000	3.359304e-003	1.199664e+001	2.451581e+000
3.163720373641418e-006	1.696559e-022	1.089987e+001	-3.987200e+000	3.633190e-003	1.199637e+001	2.451534e+000
3.188720373641270e-006	1.279275e-022	1.089987e+001	-3.983707e+000	4.317477e-003	1.199568e+001	2.451417e+000
3.218720373641092e-006	1.251339e-022	1.089987e+001	-3.980362e+000	5.137911e-003	1.199486e+001	2.451277e+000
3.258720373640854e-006	1.250260e-022	1.089987e+001	-3.976967e+000	6.230901e-003	1.199377e+001	2.451091e+000
3.308720373640557e-006	1.250246e-022	1.089987e+001	-3.973900e+000	7.596053e-003	1.199240e+001	2.450858e+000
3.373720373640171e-006	1.250246e-022	1.089987e+001	-3.971118e+000	9.369493e-003	1.199063e+001	2.450555e+000
3.473720373639577e-006	1.250246e-022	1.089987e+001	-3.968215e+000	1.209604e-002	1.198790e+001	2.450090e+000
3.673720373638389e-006	1.250246e-022	1.089987e+001	-3.964166e+000	1.754487e-002	1.198246e+001	2.449161e+000
4.823720373631560e-006	1.250246e-022	1.089987e+001	-3.944495e+000	4.879658e-002	1.195120e+001	2.443828e+000
4.998559252738719e-006	1.250246e-022	1.089987e+001	-3.941529e+000	5.353652e-002	1.194646e+001	2.443018e+000
4.999118505476805e-006	1.250246e-022	1.089987e+001	-3.941520e+000	5.355155e-002	1.194645e+001	2.443015e+000
4.999850547651947e-006	1.250246e-022	1.089987e+001	-3.941507e+000	5.357151e-002	1.194643e+001	2.443012e+000
5.000000000000013e-006	1.250246e-022	1.089987e+001	-3.941505e+000	5.357680e-002	1.194642e+001	2.443011e+000
5.000014945234733e-006	1.250246e-022	1.089987e+001	-3.941504e+000	5.357646e-002	1.194642e+001	2.443011e+000
5.000044835704390e-006	1.250246e-022	1.089987e+001	-3.941504e+000	5.357677e-002	1.194642e+001	2.443011e+000
5.000999999999704e-006	1.250246e-022	1.089987e+001	-3.941488e+000	5.360269e-002	1.194640e+001	2.443007e+000
5.586961921101499e-006	3.828814e-006	1.089987e+001	-3.931562e+000	6.946613e-002	1.193053e+001	2.440295e+000
5.591961921101469e-006	3.753094e-003	1.089987e+001	-3.931478e+000	6.960135e-002	1.193040e+001	2.440271e+000
5.596961921101439e-006	5.375056e-002	1.089987e+001	-3.931393e+000	6.973656e-002	1.193026e+001	2.440248e+000
5.601961921101410e-006	1.849974e-001	1.089987e+001	-3.931309e+000	6.987178e-002	1.193013e+001	2.440225e+000
5.606961921101380e-006	3.549929e-001	1.089987e+001	-3.931224e+000	7.000699e-002	1.192999e+001	2.440202e+000
5.611961921101350e-006	5.249855e-001	1.089987e+001	-3.931139e+000	7.014219e-002	1.192986e+001	2.440179e+000
5.616961921101320e-006	6.949753e-001	1.089987e+001	-3.931055e+000	7.027740e-002	1.192972e+001	2.440156e+000
5.621961921101291e-006	8.649626e-001	1.089987e+001	-3.930970e+000	7.041261e-002	1.192959e+001	2.440133e+000
5.624288266913892e-006	9.440516e-001	1.089987e+001	-3.930931e+000	7.047551e-002	1.192952e+001	2.440122e+000
5.625636420578117e-006	9.898844e-001	1.089987e+001	-3.930908e+000	7.051197e-002	1.192949e+001	2.440115e+000
5.626945470367474e-006	1.034388e+000	1.089987e+001	-3.930886e+000	7.054736e-002	1.192945e+001	2.440109e+000
5.628035868957904e-006	1.071457e+000	1.089987e+001	-3.930867e+000	7.057685e-002	1.192942e+001	2.440104e+000
