time	V(sw)
4.387585773153410e-005	2.533887e+001
4.388026714389473e-005	2.523292e+001
4.388526714389470e-005	2.511292e+001
4.389026714389467e-005	2.499557e+001
4.389526714389464e-005	2.488226e+001
4.390026714389461e-005	2.477359e+001
4.390526714389458e-005	2.466971e+001
4.391026714389455e-005	2.457059e+001
4.391526714389452e-005	2.447609e+001
4.392026714389449e-005	2.438601e+001
4.392526714389446e-005	2.430015e+001
4.393026714389443e-005	2.421829e+001
4.393526714389440e-005	2.414020e+001
4.394026714389437e-005	2.406563e+001
4.394526714389434e-005	2.399432e+001
4.395026714389431e-005	2.392591e+001
4.395526714389428e-005	2.385995e+001
4.396026714389425e-005	2.379557e+001
4.396526714389422e-005	2.373113e+001
4.397026714389419e-005	2.366425e+001
4.397526714389416e-005	2.359607e+001
4.397789702371589e-005	2.356305e+001
4.397952450214938e-005	2.354573e+001
4.398197700514954e-005	2.352297e+001
4.398443370533917e-005	2.350205e+001
4.398747134248967e-005	2.347786e+001
4.399232944011459e-005	2.344105e+001
4.399732944011456e-005	2.340484e+001
4.400232944011453e-005	2.337020e+001
4.400732944011450e-005	2.333702e+001
4.401232944011447e-005	2.330521e+001
4.401732944011444e-005	2.327471e+001
4.402232944011441e-005	2.324546e+001
4.402732944011438e-005	2.321742e+001
4.403232944011435e-005	2.319052e+001
4.403732944011432e-005	2.316473e+001
4.404232944011429e-005	2.314000e+001
4.404732944011426e-005	2.311628e+001
4.405232944011423e-005	2.309354e+001
4.405732944011420e-005	2.307172e+001
4.406232944011417e-005	2.305080e+001
4.406732944011414e-005	2.303074e+001
4.407232944011411e-005	2.301150e+001
4.407732944011408e-005	2.299305e+001
4.408232944011405e-005	2.297536e+001
4.408732944011402e-005	2.295839e+001
4.409232944011399e-005	2.294211e+001
4.409732944011396e-005	2.292650e+001
4.410232944011393e-005	2.291153e+001
4.410732944011390e-005	2.289716e+001
4.411232944011388e-005	2.288339e+001
4.411732944011385e-005	2.287017e+001
4.412232944011382e-005	2.285750e+001
4.412732944011379e-005	2.284534e+001
4.413232944011376e-005	2.283367e+001
4.413732944011373e-005	2.282248e+001
4.414232944011370e-005	2.281173e+001
4.414732944011367e-005	2.280142e+001
4.415232944011364e-005	2.279153e+001
4.415732944011361e-005	2.278203e+001
4.416232944011358e-005	2.277292e+001
4.416732944011355e-005	2.276417e+001
4.417232944011352e-005	2.275576e+001
4.417732944011349e-005	2.274770e+001
4.418232944011346e-005	2.273995e+001
4.418732944011343e-005	2.273250e+001
4.419732944011337e-005	2.271848e+001
4.420732944011331e-005	2.270553e+001
4.421732944011325e-005	2.269356e+001
4.422732944011319e-005	2.268248e+001
4.424232944011310e-005	2.266738e+001
4.425732944011301e-005	2.265388e+001
4.427232944011292e-005	2.264179e+001
4.428732944011284e-005	2.263092e+001
4.430232944011275e-005	2.262112e+001
4.431732944011266e-005	2.261224e+001
4.433232944011257e-005	2.260416e+001
4.434732944011248e-005	2.259678e+001
4.436232944011239e-005	2.259001e+001
4.437732944011230e-005	2.258376e+001
4.439232944011221e-005	2.257795e+001
4.440732944011212e-005	2.257254e+001
4.442232944011203e-005	2.256746e+001
4.443732944011195e-005	2.256267e+001
4.445232944011186e-005	2.255813e+001
4.446732944011177e-005	2.255379e+001
4.448232944011168e-005	2.254964e+001
4.449732944011159e-005	2.254564e+001
4.451232944011150e-005	2.254177e+001
4.452732944011141e-005	2.253801e+001
4.454018658296847e-005	2.253488e+001
4.455304372582554e-005	2.253179e+001
4.456590086868261e-005	2.252874e+001
4.457875801153968e-005	2.252572e+001
4.459161515439674e-005	2.252275e+001
4.460447229725381e-005	2.251982e+001
4.461732944011088e-005	2.251692e+001
4.462732944011082e-005	2.251467e+001
4.463732944011076e-005	2.251243e+001
4.465232944011067e-005	2.250909e+001
4.466732944011058e-005	2.250576e+001
4.468232944011049e-005	2.250244e+001
4.469232944011043e-005	2.250023e+001
4.470232944011037e-005	2.249802e+001
4.471232944011031e-005	2.249581e+001
4.472232944011025e-005	2.249360e+001
4.473232944011019e-005	2.249139e+001
4.474232944011013e-005	2.248918e+001
4.475232944011007e-005	2.248697e+001
4.476232944011001e-005	2.248475e+001
4.477232944010996e-005	2.248254e+001
4.477732944010993e-005	2.248142e+001
4.478232944010990e-005	2.248031e+001
4.478732944010987e-005	2.247920e+001
4.479232944010984e-005	2.247809e+001
4.479732944010981e-005	2.247697e+001
4.480232944010978e-005	2.247586e+001
4.480732944010975e-005	2.247474e+001
4.481232944010972e-005	2.247362e+001
4.481732944010969e-005	2.247250e+001
4.482232944010966e-005	2.247138e+001
4.482732944010963e-005	2.247026e+001
4.483232944010960e-005	2.246913e+001
4.483732944010957e-005	2.246801e+001
4.484232944010954e-005	2.246688e+001
4.484732944010951e-005	2.246576e+001
4.485232944010948e-005	2.246463e+001
4.485732944010945e-005	2.246350e+001
4.486232944010942e-005	2.246236e+001
4.486732944010939e-005	2.246123e+001
4.487232944010936e-005	2.246010e+001
4.487732944010933e-005	2.245896e+001
4.488232944010930e-005	2.245782e+001
4.488732944010927e-005	2.245668e+001
4.489232944010924e-005	2.245554e+001
4.489732944010921e-005	2.245440e+001
4.490232944010918e-005	2.245325e+001
4.490732944010915e-005	2.245211e+001
4.491232944010912e-005	2.245096e+001
4.491732944010909e-005	2.244981e+001
4.492232944010906e-005	2.244866e+001
4.492732944010904e-005	2.244751e+001
4.493232944010901e-005	2.244635e+001
4.493732944010898e-005	2.244520e+001
4.494232944010895e-005	2.244404e+001
4.494732944010892e-005	2.244288e+001
4.495232944010889e-005	2.244172e+001
4.495732944010886e-005	2.244056e+001
4.496232944010883e-005	2.243939e+001
4.496732944010880e-005	2.243822e+001
4.497232944010877e-005	2.243706e+001
4.497732944010874e-005	2.243589e+001
4.498232944010871e-005	2.243471e+001
4.498732944010868e-005	2.243354e+001
4.499232944010865e-005	2.243237e+001
4.499499999999993e-005	2.243174e+001
4.499599999999984e-005	2.243150e+001
4.499799999999965e-005	2.243103e+001
4.499899999999956e-005	2.243079e+001
4.499999999999990e-005	2.243061e+001
4.500009999999994e-005	2.243055e+001
4.500030000000000e-005	2.243049e+001
4.500059999999989e-005	2.243042e+001
4.500099999999981e-005	2.243032e+001
4.500103999999987e-005	2.243031e+001
4.500111999999976e-005	2.243029e+001
4.500127999999977e-005	2.243026e+001
4.500159999999980e-005	2.243018e+001
4.500223999999962e-005	2.243003e+001
4.500351999999928e-005	2.242973e+001
4.500607999999881e-005	2.242912e+001
4.502965142857010e-005	2.242354e+001
4.505322285714139e-005	2.241791e+001
4.507679428571268e-005	2.241223e+001
4.510036571428396e-005	2.240652e+001
4.512393714285525e-005	2.240076e+001
4.514750857142654e-005	2.239496e+001
4.517107999999783e-005	2.238912e+001
4.521179428571187e-005	2.237893e+001
4.525250857142592e-005	2.236861e+001
4.529322285713996e-005	2.235814e+001
4.533393714285400e-005	2.234753e+001
4.537465142856805e-005	2.233679e+001
4.541536571428209e-005	2.232590e+001
4.545607999999614e-005	2.231487e+001
4.549250857142449e-005	2.230488e+001
4.552893714285284e-005	2.229475e+001
