#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B0E036
#Date Time: 2021-06-24 22:20:08.220
#Sample rate: 1e+08Hz
#Samples: 8192
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 3.02 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -2.8 V Attenuation: 1 X
#Channel 2: Range: 200 mV/div Offset: -2.86 V Attenuation: 1 X
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 3 V
#Negative Supply: OFF
#Voltage: -1 V

Time (s),Channel 1 (V),Channel 2 (V)
0.001854842189239332,2.947248544803439,2.935108994225877
0.001854852189239332,2.947577864895702,2.931752564441889
0.001854862189239332,2.94790718498796,2.926046633809048
0.001854872189239332,2.946260584526648,2.927053562744244
0.001854882189239332,2.947907184987958,2.928060491679441
0.001854892189239332,2.947248544803428,2.923697132960257
0.001854902189239332,2.945931264434386,2.925710990830647
0.001854912189239332,2.946919224711174,2.927053562744242
0.001854922189239332,2.946589904618914,2.924032775938664
0.001854932189239332,2.948236505080226,2.920676346154599
0.001854942189239332,2.94724854480344,2.916312987435431
0.001854952189239332,2.94724854480344,2.923025847003406
0.001854962189239332,2.946260584526657,2.921011989133053
0.001854972189239332,2.945931264434382,2.920340703176227
0.001854982189239332,2.945931264434382,2.91966941721943
0.001854992189239332,2.946589904618907,2.921683275089821
0.001855002189239332,2.945272624249869,2.919669417219426
0.001855012189239332,2.946919224711168,2.919333774241033
0.001855022189239332,2.944613984065331,2.920676346154627
0.001855032189239332,2.943955343880801,2.918662488284244
0.001855042189239332,2.946919224711171,2.920005060197788
0.001855052189239332,2.946260584526647,2.914299129565015
0.001855062189239332,2.946260584526647,2.912285271694623
0.001855072189239332,2.946589904618904,2.90422984021289
0.001855082189239332,2.94593126443438,2.894496193839353
0.001855092189239332,2.945601944342118,2.890132835120169
0.001855102189239332,2.945272624249856,2.890468478098564
0.001855112189239332,2.945272624249848,2.888454620228071
0.001855122189239332,2.944613984065327,2.878385330876097
0.001855132189239332,2.945272624249852,2.864959611740148
0.001855142189239332,2.9465899046189,2.847506176863425
0.001855152189239332,2.9465899046189,2.800180516907842
0.001855162189239332,2.944943304157601,2.663909467678209
0.001855172189239332,2.957457467663575,2.806893376476071
0.001855182189239332,3.022662845931284,2.998881160119904
0.001855192189239332,3.084904343370444,3.226111456499861
0.001855202189239332,3.179089889757515,3.340565712133831
0.001855212189239332,3.255162831070165,3.40802995079202
0.001855222189239332,3.323990730354417,3.596996947632333
0.001855232189239332,3.377999225485397,3.625526600796123
0.001855242189239332,3.407308713696758,3.616464240379357
0.001855252189239332,3.4273972393248,3.506373343464893
0.001855262189239332,3.410272594526692,3.46609618605268
0.001855272189239332,3.331235772383692,3.007943520539079
0.001855282189239332,3.247588468949059,3.294246981113073
0.001855292189239332,3.168551646804342,3.065338469845198
0.001855302189239332,3.092478705492047,3.051577107730751
0.001855312189239332,3.090832105030735,3.015998952020485
0.001855322189239332,3.093795985861091,2.783734010968826
0.001855332189239332,3.095113266230716,3.111992843841222
0.001855342189239332,3.158342723944881,2.901209053408093
0.001855352189239332,3.131997116563882,3.210671879491729
0.001855362189239332,3.178101929480367,3.057954324321985
0.001855372189239332,3.178431249573132,3.301631126638731
0.001855382189239332,3.187981532248753,3.18851944291838
0.001855392189239332,3.216303060183327,3.128439349785006
0.001855402189239332,3.213339179353052,3.282163833891363
0.001855412189239332,3.208399377969213,3.19758180333544
0.001855422189239332,3.227499943320437,3.249606464987244
0.001855432189239332,3.193579973817497,3.027746456266176
0.001855442189239332,3.195226574278374,3.217049096082018
0.001855452189239332,3.172832808004539,3.162003647624641
0.001855462189239332,3.156696123483678,3.113671058735223
0.001855472189239332,3.170856887450854,3.087155263441642
0.001855482189239332,3.156037483299119,3.074065187284448
0.001855492189239332,3.160977284683057,3.190197657810411
0.001855502189239332,3.175138048650343,3.093532480031575
0.001855512189239332,3.166246406159442,3.113671058735255
0.001855522189239332,3.181724450495683,3.134480923396085
0.001855532189239332,3.173820768281383,3.181806583350307
0.001855542189239332,3.168551646805179,3.136830424245044
0.001855552189239332,3.187322892063995,3.107629485123955
0.001855562189239332,3.159330684221762,3.123404705108751
0.001855572189239332,3.174808728558099,3.169387793149378
0.001855582189239332,3.164270485605806,3.109643342994835
0.001855592189239332,3.163941165513465,3.119712632346133
0.001855602189239332,3.168880966897403,3.098231481728613
0.001855612189239332,3.159001364129528,3.163681862516367
0.001855622189239332,3.163941165513483,3.102259197469611
0.001855632189239332,3.16888096689736,3.122062133195004
0.001855642189239332,3.15702544357591,3.105279984275067
0.001855652189239332,3.167893006620521,3.148913571466765
0.001855662189239332,3.156366803391408,3.111321557886254
0.001855672189239332,3.163282525328907,3.112999772778246
0.001855682189239332,3.162953205236644,3.113335415756644
0.001855692189239332,3.155708163206898,3.135152209352475
0.001855702189239332,3.162294565052085,3.11501363064862
0.001855712189239332,3.157025443575885,3.10964334299424
0.001855722189239332,3.156696123483621,3.112999772778224
0.001855732189239332,3.157354763668101,3.126089848935774
0.001855742189239332,3.152414962284194,3.115684916605408
0.001855752189239332,3.156037483299082,3.103937412361452
0.001855762189239332,3.15406156274552,3.112999772778167
0.001855772189239332,3.152085642191941,3.116691845540624
0.001855782189239332,3.155378843114554,3.112664129799827
0.001855792189239332,3.150439041730617,3.100245339599074
0.001855802189239332,3.152744282376422,3.110650271929331
0.001855812189239332,3.148463121176997,3.11031462895103
0.001855822189239332,3.146487200623423,3.108636414059037
