#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B0E036
#Date Time: 2021-06-24 22:05:40.454
#Sample rate: 1e+08Hz
#Samples: 8192
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 7.5 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 200 mV/div Offset: -2.75 V Attenuation: 1 X
#Channel 2: Range: 5 V/div Offset: -18.5 V Attenuation: 1 X
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 3 V
#Negative Supply: OFF
#Voltage: -1 V

Time (s),Channel 1 (V),Channel 2 (V)
0.001856540506329114,2.956715915818029,0.3103136310505946
0.001856550506329114,2.958033196187079,0.2734211874853184
0.001856560506329114,2.955398635448987,0.284488920554594
0.001856570506329114,2.957045235910299,0.284488920554594
0.001856580506329114,2.956057275633512,0.2660426987719726
0.001856590506329114,2.956386595725774,0.2807996761980081
0.001856600506329114,2.956715915818036,0.2771104318414829
0.001856610506329114,2.957045235910299,0.2734211874849576
0.001856620506329114,2.956057275633514,0.2771104318414661
0.001856630506329114,2.955727955541244,0.2697319431284291
0.001856640506329114,2.956057275633505,0.2734211874849442
0.001856650506329114,2.955398635448981,0.269731943128419
0.001856660506329114,2.955398635448978,0.2734211874849107
0.001856670506329114,2.956386595725774,0.2771104318414359
0.001856680506329114,2.957045235910299,0.2660426987718602
0.001856690506329114,2.956386595725775,0.2623534544153316
0.001856700506329114,2.955398635448969,0.2439072326327706
0.001856710506329114,2.954410675172185,0.2660426987718786
0.001856720506329114,2.954739995264448,0.2734211874849291
0.001856730506329114,2.956057275633495,0.2734211874849493
0.001856740506329114,2.955069315356713,0.2697319431283753
0.001856750506329114,2.955069315356713,0.2660426987718703
0.001856760506329114,2.95473999526445,0.277110431841446
0.001856770506329114,2.95506931535671,0.2697319431284794
0.001856780506329114,2.955069315356723,0.2660426987718921
0.001856790506329114,2.957045235910298,0.2734211874849425
0.001856800506329114,2.955069315356726,0.2512857213458144
0.001856810506329114,2.957045235910291,0.2549749657022776
0.001856820506329114,2.956057275633507,0.2623534544152611
0.001856830506329114,2.95638659572577,0.2475964769891566
0.001856840506329114,2.956386595725771,0.2549749657021467
0.001856850506329114,2.956386595725764,0.2402179882760726
0.001856860506329114,2.955398635448977,0.2475964769891096
0.001856870506329114,2.954739995264452,0.2402179882760592
0.001856880506329114,2.955398635448971,0.258664210058677
0.001856890506329114,2.95473999526445,0.2512857213457003
0.001856900506329114,2.955069315356713,0.2586642100587508
0.001856910506329114,2.954739995264451,0.2402179882761481
0.001856920506329114,2.955727955541253,0.2439072326325374
0.001856930506329114,2.957045235910291,0.2402179882760122
0.001856940506329114,2.953752034987666,0.2365287439194834
0.001856950506329114,2.953752034987655,0.2328394995629582
0.001856960506329114,2.954410675172189,0.2254610108498557
0.001856970506329114,2.955069315356712,0.2291502552063843
0.001856980506329114,2.953752034987662,0.2365287439194314
0.001856990506329114,2.954739995264449,0.2254610108499848
0.001857000506329114,2.954739995264447,0.2402179882759551
0.001857010506329114,2.954410675172185,0.2254610108498506
0.001857020506329114,2.955398635448971,0.2328394995628709
0.001857030506329114,2.955727955541225,0.2365287439195035
0.001857040506329114,2.953752034987656,0.240217988276039
0.001857050506329114,2.954081355079918,0.2475964769890895
0.001857060506329114,2.955069315356704,0.2254610108500419
0.001857070506329114,2.954410675172195,0.2291502552062836
0.001857080506329114,2.956057275633505,0.2143932777802011
0.001857090506329114,2.953752034987668,0.2402179882758813
0.001857100506329114,2.954081355079923,0.2512857213455896
0.001857110506329114,2.954410675172189,0.2439072326325089
0.001857120506329114,2.955727955541239,0.2291502552064044
0.001857130506329114,2.95375203498767,0.225461010849859
0.001857140506329114,2.954739995264438,0.2328394995628038
0.001857150506329114,2.953422714895392,0.2180825221367364
0.001857160506329114,2.954081355079917,0.2180825221367364
0.001857170506329114,2.954410675172181,0.2180825221367364
0.001857180506329114,2.953752034987659,0.2254610108497651
0.001857190506329114,2.954410675172184,0.2143932777801894
0.001857200506329114,2.951776114434084,0.2217717664932398
0.001857210506329114,2.95210543452637,0.1701223455020237
0.001857220506329114,2.955727955541228,0.2107040334234727
0.001857230506329114,2.952434754618603,0.1701223455016915
0.001857240506329114,2.951776114434074,0.1848793229276918
0.001857250506329114,2.950458834065036,0.1996363003537124
0.001857260506329114,2.95375203498765,0.1627438567885535
0.001857270506329114,2.950788154157288,0.1811900785711833
0.001857280506329114,2.950129513972753,0.2623534544144961
0.001857290506329114,2.95539863544896,0.2254610108497214
0.001857300506329114,2.952434754618598,0.2070147890670917
0.001857310506329114,2.953752034987647,0.218082522136671
0.001857320506329114,2.951776114434081,0.2439072326322874
0.001857330506329114,2.953093394803132,0.214393277780243
0.001857340506329114,2.954739995264445,0.229150255206344
0.001857350506329114,2.950458834065046,0.218082522136827
0.001857360506329114,2.952434754618608,0.229150255206292
0.001857370506329114,2.953752034987655,0.218082522136723
0.001857380506329114,2.953422714895392,0.2107040334236689
0.001857390506329114,2.953422714895391,0.2143932777801524
0.001857400506329114,2.951446794341817,0.2107040334236186
0.001857410506329114,2.953752034987654,0.2070147890670934
0.001857420506329114,2.952105434526344,0.2143932777801424
0.001857430506329114,2.95144679434182,0.2107040334236387
0.001857440506329114,2.953093394803125,0.2107040334236924
0.001857450506329114,2.952764074710863,0.2254610108497969
0.001857460506329114,2.951446794341816,0.2033255447107359
0.001857470506329114,2.952434754618595,0.2217717664931761
0.001857480506329114,2.952105434526335,0.2070147890670615
0.001857490506329114,2.953752034987648,0.1848793229279065
